HYG_ID,Name,Code,X,Y,3D_X,3D_Y,3D_Z,Spectrum,AbsMag,ColorIndex,Habitable
118639,GJ 3561,GJ 3561,662,376,-20.11847,14.60007,-2.66173,m,12.0102999566,None,False
118640,GJ 3562,GJ 3562,584,524,-13.11815,9.43652,13.8405,m,12.3904892897,None,False
47484,GJ 3563,HIP 47619,668,336,-12.7061,8.68381,-5.36969,,10.8790728353,1.525,True
118644,GJ 3565,GJ 3565,663,377,-19.12175,12.9239,-2.85724,DA9,14.5773422779,0.56,False
118648,GJ 3566,GJ 3566,621,355,-13.63655,9.0103,-1.2664,m,13.0766491751,None,False
118650,GJ 3568,GJ 3568,604,390,-15.11876,9.85682,4.14747,m,12.0419687991,None,False
46970,GJ 357,HIP 47103,755,7,-6.7495,4.90264,-3.31273,K,11.1446208712,1.572,True
118658,GJ 3576,GJ 3576,632,436,-18.33457,10.79983,4.44933,m,12.9737891584,None,False
118661,GJ 3579,GJ 3579,558,515,-12.51024,7.23981,15.61321,m,12.4504892897,None,False
47291,GJ 358,HIP 47425,778,13,-5.85877,4.11076,-6.23656,M:,10.8329665701,1.521,True
118663,GJ 3582,GJ 3582,598,396,-15.03886,8.4484,4.61893,m,12.970940135,1.7,False
118664,GJ 3583,GJ 3583,641,420,-18.89163,10.51628,2.25915,m,11.4837891584,None,False
118665,GJ 3584,GJ 3584,648,427,-20.7536,11.43889,2.30937,M0,10.776246452,1.5,False
49385,GJ 3585,HIP 49526,572,504,-14.59005,7.86136,14.77429,M:,9.58799190922,1.492,True
118673,GJ 3590,GJ 3590,606,499,-13.91907,6.85491,9.47881,m,12.3018134475,None,False
49748,GJ 3591,HIP 49889,846,269,-3.10054,1.59365,-27.85682,K:,8.82846957564,1.42,True
118678,GJ 3595,GJ 3595,553,505,-15.17496,7.02183,19.43904,m,11.1153230351,None,False
118681,GJ 3598,GJ 3598,642,454,-19.8733,8.81413,4.60325,M0,10.7260625689,1.57,False
118682,GJ 3599,GJ 3599,570,408,-13.91024,6.08271,7.53521,k-m,12.0442600582,1.57,False
3842,GJ 36,HIP 3850,152,116,16.90987,3.70555,-7.42412,G8/K0V,5.77506362671,0.769,True
47485,GJ 360,HIP 47620,482,549,-3.31108,2.26291,11.03944,M3,10.2106682292,1.463,False
118687,GJ 3604,GJ 3604,582,466,-14.99314,6.30813,10.25844,m,11.5800167182,None,False
118690,GJ 3607,GJ 3607,586,476,-16.1833,6.66788,11.29901,M6  e:,11.1262061869,1.45,False
118692,GJ 3608 A,GJ 3608 A,721,386,-20.00842,8.18142,-8.57671,K7 V,8.8473422779,1.38,False
118698,GJ 3613,GJ 3613,545,497,-14.10931,5.23886,17.02969,m,11.7072633824,None,False
118702,GJ 3616 A,GJ 3616 A,584,471,-18.16565,6.17534,12.18208,m,11.7672633824,None,False
118703,GJ 3617 B,GJ 3617 B,584,471,-18.16755,6.17305,12.1804,m,13.7172633824,None,False
47515,GJ 362,HIP 47650,470,340,-3.25375,2.21786,10.84244,M4,10.8798450148,1.488,True
118709,GJ 3623,GJ 3623,625,461,-21.40697,6.90027,7.8116,m,11.566246452,None,False
118710,GJ 3624,GJ 3624,668,452,-23.19814,7.41721,2.15113,m,17.16861654,None,False
118712,GJ 3625,GJ 3625,841,286,-2.76118,0.8939,-15.60542,m,12.4467027473,None,False
118714,GJ 3628 B,GJ 3628 B,537,498,-14.77443,4.6109,19.63302,m,12.1102999566,None,False
118715,GJ 3629,GJ 3629,571,472,-17.15063,5.29568,13.10109,m,11.7260625689,None,False
118642,GJ 363,Gl 363,520,540,-6.66066,4.55758,11.96199,M3.5,11.7036661731,1.53,False
118717,GJ 3630,GJ 3630,710,520,-15.93944,4.86692,0.15844,m,12.7407562519,None,False
118718,GJ 3631,GJ 3631,668,461,-20.6861,6.29669,2.24202,m,12.7137891584,None,False
118723,GJ 3634,GJ 3634,768,369,-14.73859,4.04506,-9.23519,m,10.690940135,None,False
118724,GJ 3635,GJ 3635,583,462,-18.64642,5.0713,11.27256,m,13.6115376157,1.75,False
118725,GJ 3636,GJ 3636,659,475,-19.29582,5.09586,4.26574,M5  e,14.4109804001,None,False
118727,GJ 3639,GJ 3639,555,456,-15.24971,3.86047,11.70514,m,12.2078508805,None,False
47457,GJ 364,HIP 47592,678,325,-11.22068,7.69415,-6.03363,G0V,4.06652320545,0.534,False
53949,GJ 3640,HIP 54105,567,481,-22.75642,5.64561,19.67715,,8.31074567238,1.401,True
54054,GJ 3641,HIP 54212,557,487,-22.86654,5.53632,23.5348,,8.48922238169,1.483,True
118731,GJ 3646,GJ 3646,532,482,-14.22546,3.09573,16.14442,m,12.8337891584,None,False
118735,GJ 3649,GJ 3649,553,388,-13.61423,2.85378,4.77196,M1,9.93254456353,1.5,False
47556,GJ 365,HIP 47690,576,528,-10.81817,7.33635,12.05899,K5V,6.87984041755,1.133,False
118742,GJ 3654,GJ 3654,781,547,-13.55709,2.59463,-7.32212,M4,12.7308998699,None,False
55343,GJ 3656,HIP 55507,537,480,-16.69578,2.78652,18.09381,M0,7.82975578782,1.337,True
118750,GJ 3658,GJ 3658,540,476,-17.08233,2.75384,17.18994,m,10.8039192836,None,False
118751,GJ 3659,GJ 3659,761,521,-15.62308,2.47561,-5.25054,M3,11.9407562519,None,False
118757,GJ 3667,GJ 3667,499,353,-8.25481,1.11187,2.7511,DC8,14.0745242567,None,False
47645,GJ 367,HIP 47780,785,14,-5.6846,3.81615,-7.03452,M1:,10.2602315308,1.53,False
118762,GJ 3672,GJ 3672,741,517,-16.48808,1.79858,-1.63884,m,13.9907562519,None,False
118763,GJ 3673,GJ 3673,522,430,-13.1105,1.402,10.65001,m,11.9642600582,None,False
118764,GJ 3675,GJ 3675,454,539,-2.8362,0.2711,19.79602,m,10.2648500217,1.5,False
118769,GJ 3682,GJ 3682,552,424,-17.01286,1.23401,8.06462,m,12.451379348,None,False
118773,GJ 3684,GJ 3684,470,520,-5.77843,0.32417,15.93042,m,12.4542600582,None,False
118776,GJ 3686 B,GJ 3686 B,739,527,-15.60239,0.83738,0.06877,m,16.6308998699,None,False
118777,GJ 3688,GJ 3688,748,462,-22.25905,1.13109,-4.44794,k,11.1172633824,1.46,False
118779,GJ 3690 B,GJ 3690 B,721,528,-15.62235,0.52371,2.76047,m,13.9967027473,None,False
118781,GJ 3691,GJ 3691,544,419,-16.84633,0.516,7.6727,m,13.2619687991,None,False
118784,GJ 3693,GJ 3693,734,540,-14.05338,0.3762,1.72868,M6  :,17.1340235053,1.72,False
118788,GJ 3694,GJ 3694,768,450,-21.0198,0.39446,-7.19996,m,12.5660625689,None,False
118789,GJ 3696,GJ 3696,507,444,-13.14844,0.09771,12.08248,m,12.820940135,None,False
118790,GJ 3697,GJ 3697,525,464,-17.50907,0.07434,16.13443,m,10.186246452,None,False
48194,GJ 370,HIP 48331,783,10,-6.84332,4.31316,-7.67676,K5V,7.43323584879,1.156,True
118793,GJ 3700,GJ 3700,762,480,-19.54569,-0.14298,-4.23617,M5-6,10.8348500217,1.46,False
58629,GJ 3701,HIP 58803,807,382,-17.85972,-0.28486,-16.32956,F6V,3.23080156424,0.417,False
118796,GJ 3702,GJ 3702,810,532,-13.52102,-0.23691,-8.79041,M4.5,12.9619584475,None,False
118799,GJ 3705,GJ 3705,750,485,-21.21714,-0.88735,-1.31863,DA4,11.8604892897,None,False
118801,GJ 3707,GJ 3707,787,575,-8.6135,-0.37935,-2.32014,m,12.3060901134,1.58,False
48274,GJ 371,HIP 48411,636,395,-17.76376,11.07918,1.17847,K5,7.25213661217,1.23,True
118804,GJ 3713,GJ 3713,501,469,-14.61052,-0.77678,16.72591,m,11.1760625689,None,False
118808,GJ 3718,GJ 3718,523,458,-19.33292,-1.30885,15.79636,m,9.90029995664,None,False
48340,GJ 372,HIP 48477,614,356,-13.30578,8.21803,-1.00831,M0,9.55444372311,1.503,True
60260,GJ 3722,HIP 60444,461,512,-5.00784,-0.51634,11.96969,,10.622735617,None,False
118820,GJ 3728 B,GJ 3728 B,787,552,-11.74616,-1.48827,-2.22968,g,10.5953904619,None,False
118821,GJ 3729,GJ 3729,482,409,-10.5751,-1.34819,9.50952,m,12.1254902001,None,False
48575,GJ 373,HIP 48714,477,341,-4.11005,2.46588,9.32217,M2,8.88774187352,1.438,True
118829,GJ 3733,GJ 3733,519,445,-20.56791,-2.92457,12.77856,m,11.2839192836,None,False
118830,GJ 3734,GJ 3734,525,422,-19.74393,-2.81344,7.41317,M4,11.2604892897,1.56,False
61529,GJ 3738,HIP 61722,492,465,-17.18544,-2.95862,18.72645,,10.0897727752,None,False
48579,GJ 374,HIP 48718,750,341,-21.96002,13.16751,-22.09151,K4V,6.34425662263,0.943,True
118840,GJ 3740,GJ 3740,847,311,-5.43447,-1.01637,-16.64993,k-m,12.2793742784,None,False
118841,GJ 3741 A,GJ 3741 A,486,464,-14.88711,-2.73315,16.95383,m,9.87726338243,None,False
118842,GJ 3742 B,GJ 3742 B,486,464,-14.88692,-2.73423,16.95383,m,13.0172633824,None,False
118843,GJ 3744,GJ 3744,452,527,-4.04504,-0.76065,19.17098,m,14.3778508805,1.86,False
118845,GJ 3745,GJ 3745,477,472,-12.84567,-2.60257,17.34373,m,12.7337891584,None,False
118847,GJ 3749,GJ 3749,485,463,-16.19747,-3.45416,17.90515,m,11.7139192836,None,False
118848,GJ 3750,GJ 3750,467,481,-9.50492,-2.03245,15.76264,DC8 :,14.2219687991,None,False
118859,GJ 3757,GJ 3757,766,510,-18.41863,-4.88696,2.58724,m+,14.5800167182,None,False
63680,GJ 3760,HIP 63882,482,446,-17.71325,-5.20503,13.98146,M4,9.91641318999,1.637,True
48951,GJ 377,HIP 49091,731,327,-12.02076,6.85711,-8.11662,M4,10.4034856345,1.485,True
118876,GJ 3772,GJ 3772,783,498,-20.56394,-6.89416,1.478,m,11.7937891584,1.64,False
118877,GJ 3773,GJ 3773,6,310,-6.37767,-2.20596,-22.25515,m,11.2173422779,None,False
118880,GJ 3774,GJ 3774,472,427,-19.72978,-6.87772,8.94211,M2,9.90726338243,None,False
118881,GJ 3775,GJ 3775,795,531,-13.85086,-4.90791,0.57348,m,12.1325445635,None,False
118882,GJ 3777,GJ 3777,0,434,-13.43651,-4.89735,-10.16183,M3.5,11.5793742784,None,False
118884,GJ 3778,GJ 3778,788,495,-21.25524,-7.90661,1.49291,m,10.1172633824,None,False
49050,GJ 378,HIP 49189,537,524,-8.66652,4.88474,11.08464,M2,9.16490668456,1.359,False
118892,GJ 3787,GJ 3787,4,374,-12.33987,-5.14105,-17.14313,m,11.4137891584,None,False
118896,GJ 3790,GJ 3790,460,423,-16.90195,-7.16215,7.93897,m,10.7548500217,None,False
118899,GJ 3791,GJ 3791,5,480,-14.66023,-6.40794,-7.93053,m,12.740940135,None,False
118900,GJ 3793,GJ 3793,461,426,-20.46055,-8.9831,8.21967,m,11.886246452,None,False
118904,GJ 3794,GJ 3794,460,428,-19.99074,-8.9967,9.291,m,10.776246452,None,False
118907,GJ 3795,GJ 3795,456,425,-16.35989,-7.51218,8.71326,M3,11.0548500217,1.52,False
118913,GJ 3799,GJ 3799,458,421,-20.31077,-9.63902,5.94933,k-m,10.2573422779,1.5,False
4002,GJ 38,HIP 4012,419,21,9.44609,2.15773,15.68911,M2,9.33119802218,1.363,False
49767,Groombridge 1618,HIP 49908,458,326,-2.81844,1.44553,3.70285,K8V,8.16109841637,1.326,False
118914,GJ 3800,GJ 3800,3,536,-10.57617,-5.05551,-3.36263,m,13.0690692619,None,False
66695,GJ 3801,HIP 66906,438,368,-6.85521,-3.29633,4.99502,M:,12.2347908669,2.4,False
118915,GJ 3802,GJ 3802,799,510,-17.43848,-8.41443,3.09257,m,11.6278508805,None,False
118917,GJ 3803 A,GJ 3803 A,448,468,-13.5431,-6.64413,19.09011,M3,10.3692091094,None,False
66954,GJ 3804,HIP 67164,6,541,-9.70675,-4.83159,-3.51609,M:,11.5257406468,1.542,True
118925,GJ 3808,GJ 3808,825,518,-14.54302,-7.4746,1.17285,m,13.2666491751,None,False
118926,GJ 3809 A,GJ 3809 A,833,525,-13.0582,-6.72548,0.71695,M2:,10.3525445635,1.57,False
49828,GJ 381,HIP 49969,727,576,-10.95868,5.57932,-0.57632,M0,10.1885822662,1.566,True
118928,GJ 3810,GJ 3810,9,467,-17.14302,-8.99322,-7.69845,M2.5,11.1262061869,1.56,False
118929,GJ 3811,GJ 3811,12,369,-10.51303,-5.5481,-16.08398,m,11.3948500217,None,False
118930,GJ 3812,GJ 3812,446,428,-12.44567,-6.54067,10.49341,M3.5,12.4293742784,None,False
118932,GJ 3814,GJ 3814,1,483,-18.10172,-9.75114,-3.35714,DA6,13.0062061869,0.21,False
118933,GJ 3815,GJ 3815,441,499,-5.41821,-2.90814,14.36406,m,14.7208998699,1.9,False
118937,GJ 3818,GJ 3818,831,484,-22.27576,-12.69847,-0.03357,m,12.0053230351,None,False
118938,GJ 3819,GJ 3819,16,464,-16.57399,-9.48665,-8.32669,f-g,13.3362061869,0.32,False
118939,GJ 3820,GJ 3820,16,555,-7.28826,-4.17418,-3.02931,K2 :,13.2460901134,None,False
118941,GJ 3821,GJ 3821,19,473,-15.75342,-9.32162,-7.02882,M3.5,11.7278508805,1.61,False
118946,GJ 3826,GJ 3826,437,518,-4.28801,-2.69052,20.07552,M1,10.0197356538,None,False
118948,GJ 3829 B,GJ 3829 B,12,479,-21.11022,-13.73944,-0.2601,m+,18.9939525338,None,False
118950,GJ 3832 C,GJ 3832 C,20,465,-20.08635,-13.33156,-6.61874,m,11.9702999566,1.6,False
69305,GJ 3833,HIP 69526,431,421,-12.47275,-8.25207,8.71015,K5,6.83888768754,1.064,False
118951,GJ 3834,GJ 3834,435,429,-18.18912,-12.0899,9.48067,m,11.616246452,None,False
118952,GJ 3835,GJ 3835,434,417,-19.01902,-12.70567,4.20419,M2,10.5373422779,1.52,False
118957,GJ 3840,GJ 3840,41,500,-14.20859,-9.76505,-0.15732,k-m,11.5771399678,1.59,False
118963,GJ 3843,GJ 3843,45,500,-13.82863,-9.79459,-0.3295,M3,12.0042600582,1.66,False
118964,GJ 3844,GJ 3844,428,433,-16.82813,-11.90134,10.77055,m,10.7873422779,None,False
118965,GJ 3845,GJ 3845,30,458,-17.45708,-12.58312,-8.81748,m,13.1673422779,None,False
70253,GJ 3846,HIP 70475,419,393,-11.42904,-8.37457,2.21554,M:,11.447098326,1.613,False
118966,GJ 3847,GJ 3847,32,460,-17.98078,-13.25025,-8.24715,m,12.816246452,None,False
118968,GJ 3848,GJ 3848,422,415,-12.64015,-9.43895,6.95684,DC8,14.2271399678,None,False
118976,GJ 3853,GJ 3853,421,429,-13.79958,-10.58983,9.8705,m,13.1548500217,None,False
118977,GJ 3855,GJ 3855,423,362,-3.86337,-2.98444,8.35944,M6.5,17.9505016076,None,False
118978,GJ 3856,GJ 3856,416,400,-11.29863,-8.84046,4.11749,m,12.7403740135,None,False
118979,GJ 3858,GJ 3858,421,458,-9.99354,-7.82802,14.94384,m,11.7978508805,None,False
70635,GJ 3859,HIP 70857,437,531,-2.4876,-1.89807,19.341,G5,5.41955332857,0.774,False
50199,GJ 386,HIP 50341,738,570,-12.09944,5.85105,-2.84701,M0,10.3003585969,1.506,True
118980,GJ 3861,GJ 3861,420,448,-5.72584,-4.67062,11.99055,m,10.9962917436,None,False
71630,GJ 3863,HIP 71855,19,307,-3.96976,-3.3866,-19.66536,G5V,5.18761761084,0.707,False
118984,GJ 3865 B,GJ 3865 B,46,452,-17.41943,-15.23209,-9.46291,k-m,14.3102999566,None,False
118991,GJ 3871,GJ 3871,398,403,-11.68724,-10.944,3.5188,k,10.5366491751,1.52,False
72755,GJ 3874,HIP 72981,100,484,-16.01044,-15.31254,3.88424,K:,9.51984729181,1.377,True
118995,GJ 3875,GJ 3875,404,454,-13.27123,-12.6977,16.04763,m,12.7339192836,None,False
118996,GJ 3877,GJ 3877,45,567,-3.92823,-3.8156,-2.93068,dM8,18.0841293802,1.34,False
72874,GJ 3880,HIP 73100,408,467,-11.55751,-11.19828,18.92835,F7V,3.65382942352,0.533,True
119005,GJ 3888,GJ 3888,65,461,-13.16511,-13.7522,-7.35185,m,13.1509804001,None,False
119008,GJ 3891,GJ 3891,409,468,-7.30218,-7.68614,15.18344,m,12.0119687991,None,False
119010,GJ 3893,GJ 3893,386,400,-9.23416,-10.08366,4.80517,m,12.5442454537,None,False
119014,GJ 3898,GJ 3898,399,415,-6.46728,-7.22438,9.94403,m,12.6366624822,None,False
50862,GJ 390,HIP 51007,741,574,-11.25374,4.94078,-2.21784,M0,9.66734914254,1.459,True
119017,GJ 3900,GJ 3900,78,510,-8.39249,-9.93398,-2.94275,M3,11.955306317,1.52,False
119018,GJ 3902,GJ 3902,415,500,-5.40409,-6.40272,20.58222,m,11.7060625689,None,False
119025,GJ 3908,GJ 3908,75,438,-12.50438,-16.54186,-10.52804,M3.5,11.8673422779,None,False
119026,GJ 3910,GJ 3910,371,418,-8.50499,-11.28011,7.78265,m,13.2619584475,None,False
119027,GJ 3911,GJ 3911,386,455,-8.08179,-10.88806,14.1634,m,12.1178508805,None,False
119037,GJ 3914,GJ 3914,77,425,-12.04215,-17.74518,-12.84892,m,11.1102999566,None,False
77114,GJ 3916,HIP 77349,98,491,-8.36852,-12.81455,-2.94608,K:...,10.3063217764,1.565,True
77279,GJ 3920,HIP 77514,386,459,-5.86155,-9.16637,13.4593,M:,11.6488876875,2.2,False
77174,GJ 3922,HIP 77409,415,515,-3.85162,-5.94015,25.38161,K5,7.13605890116,1.252,True
119045,GJ 3923,GJ 3923,353,425,-7.98479,-12.70135,8.49611,M7,11.8271399678,1.58,False
119046,GJ 3925 A,GJ 3925 A,356,444,-8.87157,-14.34842,11.70718,M3,10.1876448061,1.51,False
119047,GJ 3926 B,GJ 3926 B,356,444,-8.87245,-14.34988,11.70472,m,11.6176448061,1.53,False
119050,GJ 3929,GJ 3929,360,427,-6.76544,-11.52313,9.4969,M6  :,11.6166491751,1.59,False
119053,GJ 3933,GJ 3933,360,453,-8.05612,-14.0772,13.77042,m,11.4804892897,None,False
119054,GJ 3934,GJ 3934,95,440,-9.07227,-16.10215,-8.65492,m,11.6509804001,None,False
119056,GJ 3935 A,GJ 3935 A,331,445,-9.44066,-16.66777,11.26438,m,11.6360625689,None,False
119057,GJ 3936 B,GJ 3936 B,331,445,-9.4502,-16.66202,11.26489,m,13.4360625689,None,False
119069,GJ 3941,GJ 3941,417,522,-2.58252,-4.73065,23.19148,M1.5,10.466246452,None,False
119070,GJ 3943,GJ 3943,33,316,-2.17953,-4.33342,-13.43699,k-m,12.9754902001,None,False
119073,GJ 3945,GJ 3945,95,451,-6.30338,-12.6952,-7.69705,M3.5,11.9219584475,None,False
119077,GJ 3947,GJ 3947,306,444,-9.53994,-19.4603,9.85795,M2,10.106246452,1.51,False
79458,GJ 3948,HIP 79698,327,457,-10.9823,-22.49646,18.06889,K5,7.20205474005,1.227,True
119082,GJ 3953,GJ 3953,331,411,-5.45374,-12.47502,6.64821,m,11.3377196777,None,False
119083,GJ 3954,GJ 3954,96,527,-4.4932,-10.43442,-3.55768,m,13.9213964303,None,False
119085,GJ 3955,GJ 3955,244,448,-9.17649,-21.62922,6.5462,m,11.2439192836,None,False
119088,GJ 3957,GJ 3957,147,455,-8.60946,-20.9739,-1.58154,K5,7.79726338243,1.25,False
119091,GJ 3959,GJ 3959,372,371,-2.85404,-7.00395,6.54209,m+,14.79,1.72,False
51670,GJ 396,HIP 51819,453,545,-1.91355,0.74235,20.93009,K0,5.67575260637,0.819,False
119092,GJ 3960,GJ 3960,158,488,-6.09422,-15.24892,2.84752,m,11.9407562519,1.66,False
119093,GJ 3961,GJ 3961,67,353,-3.85138,-9.87642,-14.37013,m,10.740940135,None,False
119094,GJ 3963,GJ 3963,108,432,-5.62483,-14.54084,-8.04437,m,12.9793742784,None,False
119100,GJ 3966,GJ 3966,357,384,-3.39461,-8.78014,6.59571,m,12.6475962631,None,False
119104,GJ 3967,GJ 3967,120,527,-3.82607,-10.5234,0.13817,m,13.4442572944,1.7,False
119106,GJ 3969,GJ 3969,150,450,-7.74522,-21.80093,-2.35872,g-k,10.2273422779,1.5,False
81849,GJ 3972,HIP 82099,291,415,-5.0273,-15.07586,4.70113,M:,10.6430265292,2.4,False
82033,GJ 3973,HIP 82283,130,451,-5.34344,-16.63442,-4.92368,,9.59536386187,1.468,True
119111,GJ 3976,GJ 3976,345,368,-2.74253,-8.82619,3.81795,m,14.08,1.75,False
119112,GJ 3979,GJ 3979,328,462,-4.9059,-16.2781,14.31022,m,11.7060625689,None,False
119118,GJ 3980,GJ 3980,227,451,-6.2491,-22.2953,5.5463,m,12.466246452,None,False
119123,GJ 3983,GJ 3983,270,455,-5.96322,-22.39205,10.97715,m,11.1753230351,None,False
119124,GJ 3984,GJ 3984,200,454,-5.35672,-20.36595,3.03761,m,11.7904892897,None,False
119125,GJ 3986,GJ 3986,413,528,-1.27505,-4.55338,21.71331,m,10.9360625689,None,False
83151,GJ 3987,HIP 83405,162,442,-5.54298,-21.75696,-2.38681,M2,9.09152840142,1.237,False
52035,GJ 399,HIP 52186,719,521,-15.68062,5.73184,-2.02731,M,10.1511245243,1.503,True
119133,GJ 3990,GJ 3990,217,454,-4.0807,-18.36789,3.97374,m,12.5700167182,None,False
83805,GJ 3993,HIP 84062,364,495,-3.27846,-15.14442,23.5528,G5,4.72930594236,0.705,False
119139,GJ 3997,GJ 3997,300,398,-2.62444,-13.44957,4.71816,M2,9.55424545369,1.55,False
84203,GJ 3998,HIP 84460,203,464,-3.38913,-17.44044,3.47232,M2.5,9.72126834953,1.773,False
117960,GJ 4.2 B,Gl   4.2B,90,167,16.79039,0.45968,-19.37352,,9.45532303513,None,False
118027,GJ 40 B,Gl  40  B,136,85,13.64428,3.12241,-5.91438,m,16.391459454,None,False
119146,GJ 4002,GJ 4002,259,441,-3.239,-17.63409,5.87759,m,11.641379348,None,False
119150,GJ 4003,GJ 4003,287,420,-2.56652,-15.30121,6.08797,m,12.7307562519,None,False
119152,GJ 4005,GJ 4005,171,446,-2.91921,-18.58533,-1.43593,M2,10.811379348,1.51,False
119155,GJ 4007,GJ 4007,141,400,-2.43148,-16.90454,-8.02015,M3.5,11.971379348,None,False
85302,GJ 4008,HIP 85561,145,401,-2.23341,-16.47122,-7.34361,K5V,8.31299756406,1.272,True
85394,GJ 4010,HIP 85653,336,485,-1.9556,-14.99136,16.44228,G5,5.47493547192,0.737,False
119166,GJ 4013,GJ 4013,141,381,-1.37905,-14.36546,-8.33722,k-m,9.83075625192,1.47,False
119167,GJ 4015,GJ 4015,259,456,-1.92277,-19.61933,8.00487,m,12.4404892897,None,False
119169,GJ 4016,GJ 4016,213,446,-1.90068,-20.54149,2.90896,M4,10.6862061869,1.57,False
86441,GJ 4024,HIP 86707,208,443,-1.45043,-19.53084,1.98569,M2,9.20931856142,1.507,False
119178,GJ 4025,GJ 4025,179,419,-1.5656,-24.10141,-3.39924,g,9.5439192836,1.45,False
119183,GJ 4029,GJ 4029,295,397,-0.59714,-13.71672,5.73913,m,19.2368463653,None,False
118716,GJ 403,Gl 403,712,563,-11.08834,3.38229,2.8896,dM3,12.28362729,1.65,False
119186,GJ 4031,GJ 4031,234,454,-0.83215,-22.47366,5.92239,m,11.8773422779,None,False
119187,GJ 4032,GJ 4032,262,422,-0.51095,-16.77674,5.10555,m,11.4693742784,None,False
87551,GJ 4033,HIP 87822,72,312,-0.22314,-14.21612,-31.51984,F8V,3.66599144311,0.451,False
119192,GJ 4037,GJ 4037,360,508,-0.21875,-11.2684,18.31546,m,16.3172647644,None,False
119193,GJ 4038,GJ 4038,288,384,-0.1737,-13.55256,3.83028,m,11.4662917436,None,False
87667,GJ 4040,HIP 87938,343,395,-0.08743,-9.31822,9.84978,M:,11.1288101233,1.56,True
88226,GJ 4041,HIP 88499,292,484,0.32452,-17.32622,12.57095,M2,9.17704933644,1.48,True
88811,GJ 4043,HIP 89087,332,504,0.82174,-17.20498,20.50686,K7,7.86087156807,1.27,True
119204,GJ 4044,GJ 4044,308,377,0.6755,-11.80389,5.77425,m,12.7240679614,None,False
119205,GJ 4045,GJ 4045,41,288,0.38847,-4.55858,-19.88872,m,12.5509804001,None,False
118719,GJ 405,Gl 405,505,505,-8.74617,2.51097,13.50755,M1.5,11.6608418557,1.53,False
119218,GJ 4056,GJ 4056,157,534,1.45589,-13.80632,0.40867,g,11.1266624822,1.56,False
90028,GJ 4058,HIP 90306,292,499,2.21278,-19.77959,15.74965,M:,9.25748110913,1.442,False
119221,GJ 4059,GJ 4059,212,489,2.16756,-18.72961,3.78492,m,11.4300167182,None,False
119224,GJ 4062,GJ 4062,331,372,1.33519,-9.50643,8.25079,m,11.4781354565,None,False
119225,GJ 4063,GJ 4063,356,341,0.92742,-6.09632,5.19722,M3  p,11.8871084258,1.42,False
119226,GJ 4064,GJ 4064,301,506,2.60983,-16.82379,15.05581,M2,9.99726338243,None,False
119229,GJ 4067,GJ 4067,274,504,2.95735,-16.7772,11.23711,m,11.5709804001,None,False
119233,GJ 4069,GJ 4069,297,506,2.17183,-11.82317,9.98179,m,12.4508998699,None,False
119238,GJ 4074,GJ 4074,159,352,4.25274,-20.91836,-11.79916,k,10.7139192836,1.53,False
119239,GJ 4075,GJ 4075,85,304,2.39057,-11.06357,-20.94697,m,10.916246452,None,False
119241,GJ 4077,GJ 4077,193,366,4.47415,-21.03601,-5.59421,k,10.3960625689,1.51,False
119242,GJ 4078,GJ 4078,61,0,1.28549,-5.8419,-9.36356,m,12.4712125472,None,False
53612,GJ 408,HIP 53767,485,339,-5.89765,1.57819,2.57059,M3,10.9243094358,1.525,True
119243,GJ 4081,GJ 4081,86,304,2.24589,-9.7095,-17.80939,m,11.8509804001,None,False
119244,GJ 4083,GJ 4083,322,514,2.53468,-11.26107,12.80737,m,11.3471399678,None,False
119245,GJ 4084,GJ 4084,248,508,4.33075,-18.87717,8.80854,m,11.1204892897,None,False
119252,GJ 4088,GJ 4088,239,387,5.09814,-20.01239,2.74604,m,9.60620618688,None,False
119253,GJ 4089,GJ 4089,314,518,3.57784,-14.23646,15.4018,m,12.3104892897,None,False
119255,GJ 4091 B,GJ 4091 B,338,523,3.36222,-13.41071,19.38405,m,10.156246452,1.56,False
92956,GJ 4092,HIP 93248,229,406,6.62173,-24.86891,3.61123,M2,8.78617531683,1.365,True
119258,GJ 4093,GJ 4093,383,535,2.14714,-7.68257,22.43348,m,10.656246452,None,False
119259,GJ 4094 A,GJ 4094 A,365,532,2.98888,-10.54703,22.46834,M0,8.61029995664,1.42,False
93756,GJ 4096,HIP 94050,128,322,6.93764,-22.39766,-21.4314,K1V,5.38017361844,0.862,False
119265,GJ 4098,GJ 4098,318,355,3.07363,-9.97464,6.59356,m,11.3424250944,None,False
119266,GJ 4099,GJ 4099,288,521,4.19809,-13.44869,11.49291,M0,10.0318134475,1.53,False
4142,GJ 41,HIP 4151,421,15,8.72854,2.05816,16.26115,F8V,3.45592853817,0.54,False
119268,GJ 4100,GJ 4100,224,375,7.3976,-23.2321,0.65471,g,10.2439192836,1.5,False
119270,GJ 4104,GJ 4104,149,322,4.67525,-14.18682,-12.11191,M3,11.2800167182,None,False
