,﻿hyg_id,name,code,x,y,3d_x,3d_y,3d_z,spectrum,absmag,colorindex,habitable,number_matches,type_matches,class_matches,complete,class,type
68,89072,36 Draconis,HIP 89348,372,520,0.61495,-10.134780000000001,21.18917,F5V,3.13500809643,0.44,False,True,True,True,True,F,V
69,84148,36 Ophiuchi,HIP 84405,84,570,-1.0359200000000002,-5.250430000000001,-2.67991,K2:III:,5.444622332969999,0.855,False,True,True,True,True,K,I
70,119136,36 Ophiuchi A,HD 155886,84,570,-1.03566,-5.2510699999999995,-2.6787400000000003,K1 VE,6.184622332969999,0.85,False,True,True,True,True,K,V
71,84221,36 Ophiuchi C,HIP 84478,84,571,-1.0135,-5.24187,-2.66696,K5V,7.450851758450001,1.144,False,True,True,True,True,K,V
72,51312,36 Ursae Majoris,HIP 51459,495,364,-6.6496,2.73298,10.650830000000001,F8V,4.27545613234,0.541,False,True,True,True,True,F,V
73,106218,37 Capricorni,HIP 106559,204,249,20.53831,-15.07983,-9.31643,F5V,3.5327766544199997,0.423,False,True,True,True,True,F,V
74,5786,37 Ceti,HIP 5799,344,183,22.89004,7.703289999999999,-3.36139,F5V,3.20444884644,0.448,False,True,True,True,True,F,V
75,33190,37 Geminorum,HIP 33277,632,35,-3.7302800000000005,15.15515,7.402839999999999,G0V,4.55301774783,0.573,True,True,True,True,True,G,V
76,75988,37 Librae,HIP 76219,101,454,-16.93875,-22.928079999999998,-5.05927,K1IV,2.30161166616,1.0,False,True,True,True,True,K,V
77,51665,37 Ursae Majoris,HIP 51814,529,510,-13.402610000000001,5.20119,22.20778,F1V,3.0474589991900003,0.349,False,True,True,True,True,F,V
78,7064,38 Cassiopeiae,HIP 7078,420,599,9.10425,3.8282599999999998,27.530359999999998,F6V,3.48949550398,0.489,False,True,True,True,True,F,V
79,62679,38 Virginis,HIP 62875,774,468,-31.587629999999997,-7.465319999999999,-2.01539,F5V,3.54922560056,0.493,False,True,True,True,True,F,V
80,50242,39 Leonis,HIP 50384,617,473,-18.8337,9.05932,8.91708,F8VW,4.02775684281,0.5,False,True,True,True,True,F,V
82,77566,39 Serpentis,HIP 77801,316,413,-8.932789999999999,-14.46386,3.9866699999999997,G0IV,4.85963591557,0.598,False,True,True,True,True,G,V
83,19028,39 Tauri,HIP 19076,514,216,7.438439999999999,13.605720000000002,6.26786,G5V,4.7831427671,0.62,False,True,True,True,True,G,V
85,19799,40 Eridani,HIP 19849,450,289,2.20549,4.48679,-0.67104,K1V,5.91595644516,0.82,False,True,True,True,True,K,V
86,50422,40 Leonis,HIP 50564,625,466,-18.07829,8.455169999999999,7.05624,F6IV,3.1515494447099996,0.452,False,True,True,True,True,F,V
87,26301,40 Orionis,HIP 26366,602,148,3.53303,34.94212,5.74576,G8III-IV,1.33353159953,0.951,False,True,True,True,True,G,V
88,84463,41 Arae,HIP 84720,66,578,-1.07227,-5.9370199999999995,-6.38794,M0V,5.75090211671,0.764,False,True,True,True,True,M,V
89,96253,42 Aquilae,HIP 96556,212,354,13.24627,-29.13782,-2.60197,F3IV,2.91659304116,0.429,False,True,True,True,True,F,V
90,53075,46 Leonis Minoris,HIP 53229,583,476,-23.7175,7.103110000000001,16.83557,K0III-IV,1.4087323340600002,1.04,False,True,True,True,True,K,V
91,13800,47 Arietis,HIP 13834,475,144,21.23848,20.88641,11.23736,F5IV,3.28533968199,0.415,False,True,True,True,True,F,V
92,9706,47 Cassiopeiae,HIP 9727,425,583,6.3141,3.8359199999999998,32.73366,F0VN,2.64108132038,0.345,False,True,True,True,True,F,V
93,85107,47 Ophiuchi,HIP 85365,178,428,-4.342219999999999,-29.61308,-2.66404,F3V,2.14091658809,0.385,False,True,True,True,True,F,V
94,53565,47 Ursae Majoris,HIP 53721,520,391,-10.3435,2.79717,9.12894,G0V,4.28751476385,0.624,False,True,True,True,True,G,V
95,78165,49 Librae,HIP 78400,109,438,-15.681289999999999,-27.252159999999996,-9.3328,F7V,2.89078712183,0.517,False,True,True,True,True,F,V
96,79253,49 Serpentis,HIP 79492,223,452,-10.63221,-21.16411,5.69839,G8V,4.7465658072800005,0.764,True,True,True,True,True,G,V
97,119072,49 Serpentis B,Gl 615.1B,223,452,-10.63374,-21.16284,5.70029,G8 V,5.566565807280001,None,False,True,True,True,True,G,V
98,113850,5 Andromedae,HIP 114210,348,25,21.65993,-5.0250699999999995,25.84666,F5V,3.0165603149,0.449,False,True,True,True,True,F,V
100,19287,50 Persei,HIP 19335,515,78,7.84934,14.857460000000001,13.147310000000001,F7V,3.8744747675999998,0.52,False,True,True,True,True,F,V
101,97340,51 Aquilae,HIP 97650,210,336,12.0599,-22.97559,-4.93283,F0V,3.27090304814,0.402,False,True,True,True,True,F,V
102,14116,51 Arietis,HIP 14150,474,119,13.23739,13.521270000000001,9.479560000000001,G8V,4.99200906423,0.696,False,True,True,True,True,G,V
103,112998,51 Pegasi,HIP 113357,247,58,13.83143,-3.8706400000000003,5.446940000000001,G5V,4.51790494284,0.666,True,True,True,True,True,G,V
104,110433,53 Aquarii,HIP 110778,228,223,17.65325,-7.62378,-5.78443,G3V,4.0361467138,0.618,False,True,True,True,True,G,V
105,119502,53 Aquarii A,HD 212698,228,223,17.653129999999997,-7.624,-5.78453,G3 V,4.6961467138,0.62,False,True,True,True,True,G,V
106,82337,53 Herculis,HIP 82587,298,459,-7.36658,-24.464370000000002,15.78069,F0V,2.9522211675300003,0.319,False,True,True,True,True,F,V
107,64204,53 Virginis,HIP 64407,806,456,-29.72747,-9.66737,-9.080589999999999,F6V,2.4771060568000003,0.46,False,True,True,True,True,F,V
109,32394,56 Aurigae,HIP 32480,578,13,-2.42272,11.71458,11.38258,G0V,4.15092933246,0.575,True,True,True,True,True,G,V
110,86470,58 Ophiuchi,HIP 86736,159,393,-1.1775799999999998,-16.25989,-6.48197,F6/F7V,3.6393742783599996,0.469,False,True,True,True,True,F,V
111,93789,59 Draconis,HIP 94083,397,542,1.8853,-6.05651,26.54522,A9V,2.92977732498,0.308,False,True,True,True,True,A,V
112,114069,6 Andromedae,HIP 114430,341,35,20.00468,-4.39318,19.46653,F5IV,3.65440281319,0.45,False,True,True,True,True,F,V
113,99744,6 Capricorni,HIP 100064,207,316,18.42959,-26.801790000000004,-7.237710000000001,G6/G8III,0.966329977124,0.883,False,True,True,True,True,G,I
114,908,6 Ceti,HIP 910,240,171,18.1832,0.8944799999999999,-5.03756,F5V,3.5089196848300004,0.487,False,True,True,True,True,F,V
115,56829,61 Ursae Majoris,HIP 56997,487,360,-7.8640300000000005,0.6517,5.363230000000001,G8VVAR,5.41201360492,0.723,False,True,True,True,True,G,V
116,64721,61 Virginis,HIP 64924,827,567,-7.62443,-2.7155400000000003,-2.67804,G5V,5.08649006058,0.709,True,True,True,True,True,G,V
117,36136,63 Geminorum,HIP 36238,615,23,-11.83428,29.38685,12.444410000000001,F5IV-V...,2.54025895727,0.455,False,True,True,True,True,F,V
118,3802,64 Piscium,HIP 3810,354,134,22.36466,4.85364,6.971019999999999,F8V...,3.17588140888,0.502,False,True,True,True,True,F,V
119,65216,66 Virginis,HIP 65420,800,472,-27.95451,-10.80809,-2.70856,F3V,3.3676517063899998,0.415,False,True,True,True,True,F,V
120,23886,68 Eridani,HIP 23941,625,165,5.53101,24.30937,-1.9429299999999998,F2V,3.1197570206700003,0.455,False,True,True,True,True,F,V
121,114209,7 Andromedae,HIP 114570,356,22,15.60014,-3.2768900000000003,18.60213,F0V,2.5843650019,0.302,False,True,True,True,True,F,V
122,31512,7 Canis Majoris,HIP 31592,669,214,-2.98477,18.48817,-6.54204,K1III+...,2.4625834871900003,1.037,False,True,True,True,True,K,I
123,88328,70 Ophiuchi,HIP 88601,354,329,0.12089000000000001,-5.07966,0.22205999999999998,K0V SB,5.49813845883,0.86,False,True,True,True,True,K,V
124,119199,70 Ophiuchi B,Gl 702  B,354,329,0.12070999999999998,-5.079619999999999,0.22304000000000002,K5 VE,7.46813845883,1.15,False,True,True,True,True,K,V
125,65516,70 Virginis,HIP 65721,464,409,-16.294970000000003,-6.619389999999999,4.31361,G5V,3.6804820115199997,0.714,True,True,True,True,True,G,V
126,29577,71 Orionis,HIP 29650,620,76,-1.2922,19.91636,6.93336,F6V,3.57568252234,0.43,False,True,True,True,True,F,V
127,88495,72 Ophiuchi,HIP 88771,222,444,0.80255,-25.015079999999998,4.21683,A4IVS,1.68748110913,0.159,False,True,True,True,True,A,V
128,44764,75 Cancri,HIP 44892,610,508,-20.50875,18.992910000000002,14.01586,G5IV,3.4743922970499996,0.654,False,True,True,True,True,G,V
129,63301,78 Ursae Majoris,HIP 63503,470,480,-13.34375,-3.6208099999999996,20.783720000000002,F2V,2.9435547247900002,0.368,False,True,True,True,True,F,V
130,72378,8 Librae,HIP 72603,57,462,-16.724429999999998,-15.4177,-6.52126,F3V,3.27964746358,0.401,False,True,True,True,True,F,V
131,45040,81 Cancri,HIP 45170,652,537,-14.717939999999999,13.21751,5.298830000000001,G9V,4.93343362142,0.731,False,True,True,True,True,G,V
133,55680,83 Leonis,HIP 55846,715,509,-17.461289999999998,2.55025,0.9287200000000001,K0IV,5.253698469680001,0.778,False,True,True,True,True,K,V
134,55682,83 Leonis B,HIP 55848,714,507,-17.77569,2.5949,0.9433,K2V,6.30498337019,1.002,False,True,True,True,True,K,V
135,12497,84 Ceti,HIP 12530,443,188,16.49057,13.988879999999998,-0.26245,F7IV,4.04508912706,0.511,False,True,True,True,True,F,V
136,171,85 Pegasi,HIP 171,361,263,11.04175,0.1041,5.64682,G3V,5.332483299,0.69,False,True,True,True,True,G,V
137,56076,88 Leonis,HIP 56242,653,468,-22.14155,2.7429200000000002,5.7139,G0V,4.45844909559,0.57,False,True,True,True,True,G,V
138,118759,88 Leonis B,GJ 3670 B,650,464,-23.44835,2.90334,6.05219,K6 IV,7.2839192836,1.14,False,True,True,True,True,K,V
139,56277,89 Leonis,HIP 56445,702,464,-26.35683,2.9601599999999997,1.41803,F5V,3.63882490268,0.48,False,True,True,True,True,F,V
140,23728,9 Aurigae,HIP 23783,525,38,3.7552,15.84782,20.547279999999997,F0V,2.88690344355,0.343,False,True,True,True,True,F,V
141,72397,9 Librae,HIP 72622,57,462,-16.71175,-15.43191,-6.5404800000000005,A3IV,0.8791335664290001,0.147,False,True,True,True,True,A,V
142,38273,9 Puppis,HIP 38382,636,279,-7.583819999999999,14.297329999999999,-4.00434,G2V,4.0500323071199995,0.6,False,True,True,True,True,G,V
143,118506,9 Puppis B,Gl 291  B,636,279,-7.58378,14.297820000000002,-4.002669999999999,G4 V,5.060032307119999,0.65,False,True,True,True,True,G,V
145,114765,94 Aquarii,HIP 115126,221,152,19.8486,-3.57951,-4.82662,G6/G8IV,3.61613603021,0.787,False,True,True,True,True,G,V
146,119562,94 Aquarii B,Gl 894.2B,221,152,19.84882,-3.58071,-4.82481,K2 V,6.02613603021,0.91,False,True,True,True,True,K,V
147,14917,94 Ceti,HIP 14954,476,186,14.91336,16.67559,-0.46702,F8V,3.3210517733,0.575,False,True,True,True,True,F,V
149,114780,96 Aquarii,HIP 115142,240,144,34.13697,-6.11182,-3.1099099999999997,F3IV,2.8509221778500002,0.386,False,True,True,True,True,F,V
157,112556,A 632,HIP 112915,368,0,12.406239999999999,-3.7923199999999997,20.53496,K5III,6.082904334990001,1.043,False,True,True,True,True,K,I
158,74310,A 691,HIP 74537,92,490,-11.4687,-12.94714,-0.40765,K0V,5.389639192100001,0.763,False,True,True,True,True,K,V
160,53846,AB Crateris,HIP 54002,712,430,-29.215870000000002,7.4419699999999995,-4.95338,K3V,6.60473002654,0.971,True,True,True,True,True,K,V
161,25583,AB Doradus,HIP 25647,800,84,0.84409,6.15132,-13.592210000000001,K1III(P),6.00777966145,0.83,False,True,True,True,True,K,I
166,118677,AD Leonis,Gl 388,476,328,-4.17713,1.95586,1.6670099999999999,M4.5VE,10.9470861289,1.54,False,True,True,True,True,M,V
170,4845,ADS 860,HIP 4855,146,139,28.56127,7.9824600000000006,-11.74784,K0V,5.391187725830001,0.799,False,True,True,True,True,K,V
174,25423,AF Leporis,HIP 25486,654,170,3.75935,25.99109,-5.53458,F7V:,4.1562142528,0.553,False,True,True,True,True,F,V
178,19200,AG Doradus,HIP 19248,808,170,9.994480000000001,18.69529,-27.698140000000002,K1VP,5.877138464730001,0.944,False,True,True,True,True,K,V
189,16206,AK Fornacis,HIP 16247,734,146,17.67524,22.90602,-12.94288,K4V,6.644996817899999,1.02,False,True,True,True,True,K,V
190,118393,AK Leporis,HD 38392,739,59,0.56207,8.27265,-3.42018,K2 V,6.3661795773000005,0.94,False,True,True,True,True,K,V
191,31631,AK Pictoris,HIP 31711,787,226,-1.7049400000000001,10.18644,-19.04867,G1/G2V,4.47085852681,0.624,False,True,True,True,True,G,V
192,15293,ALB 1B,HIP 15330,823,68,3.6299,4.24036,-10.75784,G2V,5.11253293558,0.641,False,True,True,True,True,G,V
198,78675,AT Coronae Borealis,HIP 78913,351,454,-8.72128,-16.1449,14.666120000000001,K3V,6.7255182508899995,0.963,True,True,True,True,True,K,V
200,102079,AU Microscopii,HIP 102409,112,6,5.60274,-6.37996,-5.17065,M1VE,8.822774040739999,1.47,False,True,True,True,True,M,V
201,104752,Lacaille 8760,HIP 105090,89,597,2.33065,-2.00299,-2.47654,M1/M2V,8.70877595712,1.397,True,True,True,True,True,M,V
202,107363,AY Indi,HIP 107705,49,262,4.16996,-2.67995,-15.34845,M2VE,8.49195844749,1.42,False,True,True,True,True,M,V
203,10195,AZ Arietis,HIP 10218,436,141,25.433429999999998,16.41948,11.8501,G5V,4.76993165565,0.677,False,True,True,True,True,G,V
205,67089,Alkaid,HIP 67301,450,468,-17.951729999999998,-9.10176,23.4111,B3V SB,-0.597945259949,-0.099,False,True,True,True,True,B,V
206,65273,Alcor,HIP 65477,458,475,-13.30018,-5.1871,20.378989999999998,A5V SB,2.01059003096,0.169,False,True,True,True,True,A,V
207,21368,Aldebaran,HIP 21421,563,144,6.86574,17.86724,5.67336,K5III,-0.631244841552,1.538,False,True,True,True,True,K,I
208,104862,Alderamin,HIP 105199,379,559,5.24926,-4.46051,13.28094,A7IV-V,1.57518220611,0.257,False,True,True,True,True,A,V
209,14540,Algol,HIP 14576,485,84,14.64569,15.7288,18.653229999999997,B8V,-0.18099121420400002,-0.003,False,True,True,True,True,B,V
210,31601,Alhena,HIP 31681,615,96,-5.04957,30.409979999999997,9.07235,A0IV,-0.604802058412,0.001,False,True,True,True,True,A,V
212,108923,Alnair,HIP 109268,120,217,18.747989999999998,-9.944230000000001,-22.72651,B7IV,-0.733419799618,-0.07,False,True,True,True,True,B,V
213,21717,Alpha Caeli,HIP 21770,758,147,5.093459999999999,14.102020000000001,-13.43586,F2V,2.9204707999799995,0.342,False,True,True,True,True,F,V
216,62922,Alpha Canum Venaticorum B,HIP 63121,488,451,-19.056379999999997,-4.75217,15.5189,F0V,3.61758391825,0.337,False,True,True,True,True,F,V
217,71457,Rigel Kentaurus A,HIP 71683,411,314,-0.50362,-0.42139,-1.17665,G2V,4.342370679519999,0.71,False,True,True,True,True,G,V
218,71454,Rigel Kentaurus B,HIP 71681,411,314,-0.50359,-0.42128000000000004,-1.1767,K1V,5.70237067952,0.9,False,True,True,True,True,K,V
219,40587,Alpha Chamaeleontis,HIP 40702,827,265,-2.5021,3.6229,-18.95048,F5III,2.60481559498,0.413,False,True,True,True,True,F,I
220,71683,Alpha Circini,HIP 71908,22,332,-5.26576,-4.51774,-14.86173,F1VP,2.1055809751099996,0.256,False,True,True,True,True,F,V
221,64038,Alpha Comae Berenices,HIP 64241,471,395,-13.02735,-4.10703,4.314430000000001,F5V,3.5395881900300004,0.455,False,True,True,True,True,F,V
222,118870,Alpha Comae Berenices B,HD 114379,471,395,-13.027239999999999,-4.1079099999999995,4.31391,F5 V,4.3895881900300004,None,False,True,True,True,True,F,V
223,59021,Alpha Corvi,HIP 59199,799,537,-13.405489999999999,-0.49228999999999995,-6.17816,F0IV/V,3.17326406899,0.334,False,True,True,True,True,F,V
224,14843,Alpha Fornacis,HIP 14879,766,96,8.25704,9.176110000000001,-6.83944,F8V,3.0520057399900002,0.543,False,True,True,True,True,F,V
225,118198,Alpha Fornacis B,Gl 127  B,766,96,8.25731,9.17489,-6.84076,G7 V,5.952005739990001,None,False,True,True,True,True,G,V
226,9217,Alpha Hydri,HIP 9236,11,162,9.041960000000001,5.15559,-19.226029999999998,F0V,1.16148080135,0.29,False,True,True,True,True,F,V
227,101446,Alpha Indi,HIP 101772,126,267,13.363539999999999,-16.273889999999998,-22.81328,K0III,0.6499536240980001,0.998,False,True,True,True,True,K,I
228,110823,Alpha Lacertae,HIP 111169,342,10,18.572779999999998,-7.570939999999999,24.14324,A1V,1.27622885733,0.031,False,True,True,True,True,A,V
229,29198,Alpha Mensae,HIP 29271,819,41,-0.11915999999999999,2.6661799999999998,-9.79093,G5V,5.04806278969,0.714,True,True,True,True,True,G,V
230,2076,Ankaa,HIP 2081,105,149,17.43506,2.00814,-15.972439999999999,K0III...,0.5234726563600001,1.083,False,True,True,True,True,K,I
231,32521,Alpha Pictoris,HIP 32607,787,224,-2.97877,13.95645,-26.77402,A7IV,0.829936015125,0.225,False,True,True,True,True,A,V
233,8777,Alpha Trianguli,HIP 8796,422,106,15.0568,8.09722,9.70373,F6IV,1.9523086881599998,0.488,False,True,True,True,True,F,V
234,76036,Alphekka,HIP 76267,351,439,-12.12313,-16.486520000000002,10.299000000000001,A0V,0.41992124020800004,0.032,False,True,True,True,True,A,V
235,97726,Alshain,HIP 98036,173,573,6.5685,-11.93415,1.5299,G8IVVAR,3.02512648115,0.855,False,True,True,True,True,G,V
236,97339,Altair,HIP 97649,348,317,2.3616599999999996,-4.49935,0.79277,A7IV-V,2.2039280620099997,0.221,False,True,True,True,True,A,V
237,69452,Arcturus,HIP 69673,424,382,-8.820910000000001,-5.93145,3.699,K2IIIP,-0.306712839293,1.239,False,True,True,True,True,K,I
239,61429,B 230AB,HIP 61621,796,431,-30.3663,-5.0412300000000005,-15.778120000000001,F0V,2.71524045835,0.334,False,True,True,True,True,F,V
240,67529,B 2323,HIP 67742,12,371,-9.132589999999999,-4.88694,-12.755239999999999,K1V,6.29165974011,0.891,True,True,True,True,True,K,V
241,46272,B 2530,HIP 46404,670,379,-24.46136,19.14882,-3.304,G2V,2.9064283707200005,0.642,False,True,True,True,True,G,V
242,117176,B 620AB,HIP 117542,154,149,22.01896,-0.93766,-12.419189999999999,K1V,5.86463407171,0.839,False,True,True,True,True,K,V
244,75490,BAG 25,HIP 75718,94,472,-12.05692,-15.454310000000001,-3.2263900000000003,K2V,5.399566056059999,0.788,False,True,True,True,True,K,V
249,84046,BAR 7AB,HIP 84303,165,428,-5.73836,-28.29059,-4.26473,K3V,6.16457052215,0.925,False,True,True,True,True,K,V
253,7358,BB Sculptoris,HIP 7372,120,131,18.760270000000002,8.256269999999999,-11.791139999999999,K3V,5.24118842573,0.909,False,True,True,True,True,K,V
254,13048,BC Arietis,HIP 13081,464,120,14.79202,13.336279999999999,10.17808,K1V,5.81202334934,0.82,False,True,True,True,True,K,V
258,1799,BE Ceti,HIP 1803,256,170,19.827170000000002,1.9841799999999998,-4.31168,G3V,4.84319505858,0.659,False,True,True,True,True,G,V
262,13735,BEU 4,HIP 13769,764,134,16.68935,16.28925,-10.86244,K2V,5.78807270316,0.96,False,True,True,True,True,K,V
264,63052,BF Canum Venaticorum,HIP 63253,477,429,-14.31444,-3.6802599999999996,10.435939999999999,M0VVAR,9.28244732291,1.423,False,True,True,True,True,M,V
265,45831,BF Lyncis,HIP 45963,586,527,-14.33046,11.76732,15.67087,K2V,5.76395895978,0.987,False,True,True,True,True,K,V
267,37243,BGH 3A,HIP 37349,598,287,-5.9872,12.841339999999999,-0.8906200000000001,K2V,6.41909673648,0.891,False,True,True,True,True,K,V
271,101057,BLA 8,HIP 101382,299,561,10.23488,-12.99889,14.84326,G9V,5.34557996583,0.796,False,True,True,True,True,G,V
272,27141,BLL 16A,HIP 27207,569,51,0.99759,16.340410000000002,12.46486,K0V,5.77318134631,0.833,True,True,True,True,True,K,V
273,38798,BM V 83,HIP 38910,706,261,-7.4671199999999995,13.224120000000001,-10.2254,K5V,7.51675847902,1.136,False,True,True,True,True,K,V
275,15333,BNU 2,HIP 15371,823,67,3.6177900000000003,4.24285,-10.71475,G1V,4.82988941296,0.6,False,True,True,True,True,G,V
279,101529,BPM 95753,HIP 101856,234,593,21.739729999999998,-26.27717,4.0218,K7V:,9.020956853200001,1.457,True,True,True,True,True,K,V
280,117107,BR Piscium,HIP 117473,367,286,5.95791,-0.28099,0.25035999999999997,M2V,10.1002036931,1.46,False,True,True,True,True,M,V
282,119142,BSO 13B,Gl 666  B,66,578,-1.07439,-5.93635,-6.38821,M0 V,8.97090211671,1.41,False,True,True,True,True,M,V
283,55526,BSO 5AB,HIP 55691,822,3,-6.04876,0.9395700000000001,-11.3437,K7V+...,6.66874887632,1.271,True,True,True,True,True,K,V
284,118755,BSO 5B,Gl 428  B,822,3,-6.04884,0.93879,-11.34373,M0 VE,7.74874887632,None,False,True,True,True,True,M,V
285,118258,BU 1003B,Gl 154.1B,740,135,10.66193,16.015220000000003,-10.17125,M3 V,9.91142757861,None,False,True,True,True,True,M,V
287,42311,BU 208AB,HIP 42430,678,299,-11.7626,14.126120000000002,-7.67547,G3/G5V,3.55351858573,0.72,False,True,True,True,True,G,V
288,118552,BU 208B,Gl 314  B,678,299,-11.76351,14.1248,-7.676489999999999,K0 V,5.30351858573,None,False,True,True,True,True,K,V
289,104973,BU 271,HIP 105312,205,267,12.843689999999999,-10.799430000000001,-8.312439999999999,G5V,5.19770628514,0.737,False,True,True,True,True,G,V
291,60806,BU 28,HIP 60994,778,464,-24.09282,-3.18067,-5.7864,G1/G2V,4.381927950530001,0.591,False,True,True,True,True,G,V
293,63536,BU 341,HIP 63738,810,453,-25.79986,-7.369619999999999,-10.07659,F7V,3.2935048472400004,0.554,False,True,True,True,True,F,V
296,89635,BU 640AB,HIP 89912,261,484,2.3668400000000003,-25.98151,13.598529999999998,G2IV,4.64675582292,0.636,False,True,True,True,True,G,V
297,92726,BU 648AB,HIP 93017,240,529,3.0970299999999997,-12.189160000000001,8.13658,G0V,4.32258164004,0.594,False,True,True,True,True,G,V
298,119254,BU 648B,Gl 738  B,240,529,3.0963700000000003,-12.189119999999999,8.13688,K1 V,6.822581640040001,None,False,True,True,True,True,K,V
302,13738,BU 741,HIP 13772,762,127,14.58024,14.233839999999999,-9.48829,K1/K2V,5.57131202874,0.863,False,True,True,True,True,K,V
304,114751,BU 80AB,HIP 115112,267,121,31.8462,-5.77263,3.0626700000000002,K0V...,5.45993165565,0.82,False,True,True,True,True,K,V
306,2756,BU Ceti,HIP 2762,304,176,20.75893,3.21773,-1.31897,F8V...,3.5839251521,0.567,False,True,True,True,True,F,V
307,114563,BUP 235A,HIP 114924,374,13,11.92806,-2.28062,16.2417,F7V,4.04467501266,0.556,True,True,True,True,True,F,V
308,26714,BUP 82A,HIP 26779,506,4,0.59248,7.26036,9.83808,K1V,5.7708444803,0.84,False,True,True,True,True,K,V
312,106753,BY Capricorni,HIP 107095,211,239,25.98111,-17.931720000000002,-7.89832,G2V,2.59781280128,0.672,False,True,True,True,True,G,V
313,90728,BY Draconis,HIP 91009,337,510,1.50037,-10.06125,12.88985,K7VVAR,7.123086463160001,1.265,False,True,True,True,True,K,V
317,8884,Beta Arietis,HIP 8903,414,135,14.98444,8.19007,6.48963,A5V...,1.33152396537,0.165,False,True,True,True,True,A,V
318,21808,Beta Caeli,HIP 21861,747,161,7.3532399999999996,20.78146,-16.69886,F3V,2.83114210902,0.391,False,True,True,True,True,F,V
319,61125,Beta Canum Venaticorum,HIP 61317,459,356,-6.21534,-0.922,5.5311,G0V,4.6261125520599995,0.588,True,True,True,True,True,G,V
320,45106,Beta Carinae,HIP 45238,808,269,-8.8216,7.8594800000000005,-31.969820000000002,A2IV,-0.9926994524639999,0.07,False,True,True,True,True,A,V
321,3413,Diphda,HIP 3419,166,139,27.43768,5.2820599999999995,-9.07156,K0III,-0.300052242937,1.019,False,True,True,True,True,K,I
322,74596,Beta Circini,HIP 74824,46,361,-9.99271,-11.65005,-25.34436,A3V,1.71136888584,0.088,False,True,True,True,True,A,V
323,27559,Beta Columbae,HIP 27628,726,183,0.8434,21.36916,-15.4065,K1.5III,1.01548663276,1.146,False,True,True,True,True,K,I
324,64190,Beta Comae Berenices,HIP 64394,452,367,-7.69786,-2.4968,4.28051,G0V,4.421709668269999,0.572,True,True,True,True,True,G,V
326,101443,Beta Delphini,HIP 101769,241,588,18.33615,-22.33315,7.52428,F5IV,1.2645757377,0.425,False,True,True,True,True,F,V
327,23820,Beta Eridani,HIP 23875,624,165,6.12089,26.43386,-2.41502,A3IIIVAR,0.60392192252,0.161,False,True,True,True,True,A,V
328,2016,Beta Hydri,HIP 2021,13,24,1.63874,0.1842,-7.290780000000001,G2IV,3.45195595808,0.618,True,True,True,True,True,G,V
329,27253,Beta Pictoris,HIP 27321,763,185,0.67181,12.09655,-14.99668,A3V,2.42458123997,0.171,False,True,True,True,True,A,V
330,17398,Beta Reticuli,HIP 17440,831,182,7.2679100000000005,10.79468,-27.6637,K0IV SB,1.4134027206200002,1.133,False,True,True,True,True,K,V
331,77717,Beta Trianguli Australis,HIP 77952,28,590,-2.8532599999999997,-4.70883,-11.00919,F2III,2.37884957366,0.315,False,True,True,True,True,F,I
332,57585,Beta Virginis,HIP 57757,752,563,-10.8862,0.44255,0.3358,F8V,3.40279367898,0.518,False,True,True,True,True,F,V
333,41195,Beta Volantis,HIP 41312,795,256,-7.95326,10.774000000000001,-30.271829999999998,K2IIIVAR,1.17075362637,1.132,False,True,True,True,True,K,V
335,81160,Braes 5,HIP 81407,90,382,-8.61028,-22.909329999999997,-21.190379999999998,K2V,6.39908954151,0.965,True,True,True,True,True,K,V
337,105068,CABS 182,HIP 105406,307,589,15.569239999999999,-12.94605,17.199679999999997,F8V,4.268248073780001,0.533,False,True,True,True,True,F,V
338,16805,CABS 29,HIP 16846,515,169,16.94575,23.49338,0.29736,G5IV/V +K1IV,3.5103539352199995,0.885,False,True,True,True,True,G,V
340,29787,CAT 1,HIP 29860,652,102,-1.4487700000000001,19.18884,1.71733,G0.5VB,4.2699713382999995,0.61,False,True,True,True,True,G,V
341,11933,CC Eridani,HIP 11964,829,70,6.4943,5.18318,-7.966939999999999,K7V COMP SB,8.58434910756,1.39,False,True,True,True,True,K,V
343,49627,CE 133,HIP 49769,744,354,-22.06287,11.54218,-17.995739999999998,G1V,3.7027549645199995,0.615,False,True,True,True,True,G,V
345,52146,CE 204,HIP 52296,774,342,-12.2818,4.40033,-9.79363,M0V,8.90730237259,1.464,True,True,True,True,True,M,V
346,31543,CE 22,HIP 31623,709,210,-4.78765,29.347009999999997,-18.74328,G5V,4.92041135366,0.703,False,True,True,True,True,G,V
347,52556,CE 227,HIP 52708,738,385,-17.43334,5.78101,-8.40327,K5V,7.84346463166,1.165,True,True,True,True,True,K,V
349,61915,CE 269,HIP 62107,820,410,-20.46339,-3.95172,-16.11255,G5V,5.42663101878,0.664,True,True,True,True,True,G,V
352,67745,CE 382,HIP 67960,20,487,-12.85962,-7.05836,-8.161610000000001,K5/M0V,8.405138000489998,1.414,True,True,True,True,True,K,V
357,43647,CE 52,HIP 43771,698,323,-19.6032,20.48534,-12.85863,K2/K3III,6.193877683029999,1.022,False,True,True,True,True,K,I
359,72718,CE Boötis,HIP 72944,400,372,-6.824839999999999,-6.50401,2.72139,M2VE,10.1510840079,1.5,False,True,True,True,True,M,V
360,118260,CEL 335,HD 23585,512,125,10.30188,15.7233,8.36815,F0 V,6.81318134631,0.29,False,True,True,True,True,F,V
