hyg_id,name,code,x,y,3d_x,3d_y,3d_z,spectrum,absmag,colorindex,habitable,number_matches,type_matches,class_matches,complete,class,type
119272,SPOCS 830,HD 179958,323,526,4.58743,-14.09623,17.57051,G6 V,4.7624462848,0.65,False,True,True,True,True,G,V
94687,SPOCS 836,HIP 94981,284,527,6.8319,-18.85989,15.29814,G8V,4.2806682291,0.676,True,True,True,True,True,G,V
7325,SPOCS 84,HIP 7339,433,1,6.90598,3.02305,19.5856,G6V,4.9103145249,0.686,True,True,True,True,True,G,V
95882,SPOCS 848,HIP 96183,236,538,7.41774,-17.17715,7.49907,G5V,5.3678461352,0.745,False,True,True,True,True,G,V
96233,SPOCS 851,HIP 96536,199,343,12.36725,-27.27149,-7.6336,F7V,3.0100425647,0.501,True,True,True,True,True,F,V
97112,SPOCS 857,HIP 97420,263,541,10.4419,-20.49012,12.16054,G2III,4.793916895,0.66,False,True,True,True,True,G,I
97457,SPOCS 860,HIP 97767,231,546,12.72652,-23.91981,5.5761,G0V,3.9505415082,0.642,True,True,True,True,True,G,V
98279,SPOCS 867,HIP 98589,198,323,16.57748,-28.27112,-9.93771,G5V,4.6669142572,0.654,True,True,True,True,True,G,V
7571,SPOCS 87,HIP 7585,395,155,22.91255,10.40325,5.38469,G5V,4.7175139813,0.648,False,True,True,True,True,G,V
98455,SPOCS 870,HIP 98767,234,558,7.07639,-11.82195,7.9221,G6IV+...,4.7239435698,0.749,False,True,True,True,True,G,V
119337,SPOCS 879,HD 192020,289,553,10.37022,-16.05761,15.1491,G8 V,6.0139192836,0.86,False,True,True,True,True,G,V
100087,SPOCS 889,HIP 100412,119,272,12.08068,-16.98514,-24.83888,G2IV-V,3.7055718469,0.549,True,True,True,True,True,G,V
7718,SPOCS 89,HIP 7733,406,116,27.2036,12.62663,16.02095,G8V,5.0824751225,0.733,True,True,True,True,True,G,V
7719,SPOCS 90,HIP 7734,424,62,13.51323,6.27243,15.36193,G5IV,4.9479789051,0.69,False,True,True,True,True,G,V
101577,SPOCS 900,HIP 101905,120,264,14.01976,-16.85032,-25.51268,G3V,4.695974546,0.626,True,True,True,True,True,G,V
102640,SPOCS 910,HIP 102970,390,558,5.29088,-5.68698,28.54792,G8V,5.4545835014,0.685,True,True,True,True,True,G,V
104100,SPOCS 923,HIP 104436,33,260,2.47063,-2.27729,-23.99064,G3V,5.0586984431,0.619,False,True,True,True,True,G,V
104472,SPOCS 926,HIP 104809,177,258,19.35391,-17.11876,-14.71615,G3/G5V,5.0136343366,0.689,False,True,True,True,True,G,V
104847,SPOCS 930,HIP 105184,144,255,13.1783,-11.21053,-16.32395,G5V,4.8683135368,0.637,False,True,True,True,True,G,V
105578,SPOCS 932,HIP 105918,258,26,25.5315,-20.10737,9.39524,F8V,4.0735221486,0.529,False,True,True,True,True,F,V
106680,SPOCS 937,HIP 107022,51,254,4.98349,-3.47326,-21.28892,G8V,5.3442504528,0.755,True,True,True,True,True,G,V
106728,SPOCS 939,HIP 107070,275,19,19.73457,-13.67766,12.10304,G8V,5.3021308918,0.686,False,True,True,True,True,G,V
108464,SPOCS 952,HIP 108809,166,219,22.19615,-12.4878,-15.99694,F6/F7V,4.2389582482,0.504,False,True,True,True,True,F,V
111001,SPOCS 979,HIP 111349,147,196,24.23519,-9.60671,-18.55711,G5V,5.2742501084,0.721,True,True,True,True,True,G,V
113537,SPOCS 996,HIP 113896,238,139,29.74919,-7.424,-2.572,F8V,4.2394168049,0.581,True,True,True,True,True,F,V
113630,SPOCS 999,HIP 113989,387,586,10.61946,-2.59434,27.63398,G6V,5.1249253428,0.646,False,True,True,True,True,G,V
48099,SRS 1171,HIP 48235,768,320,-18.49055,11.7751,-25.93156,K1V,5.8854264956,0.855,True,True,True,True,True,K,V
83541,SRS 2036,HIP 83797,89,361,-4.23973,-18.19142,-20.92669,K4V,7.1802976709,1.111,True,True,True,True,True,K,V
45618,SRS 8969,HIP 45749,784,287,-13.73916,11.55542,-30.44998,K0V,5.8581647373,0.821,True,True,True,True,True,K,V
52634,SRS 9921,HIP 52787,730,398,-30.64938,10.02952,-13.25768,K0V,5.677895735,0.831,False,True,True,True,True,K,V
55091,STF 1527,HIP 55254,647,458,-30.59611,5.53298,7.90739,F9V,4.0686840114,0.586,True,True,True,True,True,F,V
66004,STF 1757,HIP 66212,806,487,-22.33903,-9.74494,-0.13349,K4III,5.4355075848,1.521,False,True,True,True,True,K,I
80482,STF 2052,HIP 80725,287,431,-7.17511,-17.08589,6.16926,K2V,5.5263498049,0.848,False,True,True,True,True,K,V
10248,STF 226,HIP 10272,437,135,24.71296,16.08798,13.10346,K1III-IV,5.1661078812,1.133,False,True,True,True,True,K,V
94043,STF 2486AB,HIP 94336,323,527,4.96679,-15.26651,19.03403,G4V+...,3.8689685207,0.666,False,True,True,True,True,G,V
119300,STF 2576B,Gl 765.4B,268,541,7.54021,-15.19827,11.27496,K3 V,6.9949651605,None,False,True,True,True,True,K,V
118230,STF 399B,GJ 3232,486,222,9.13578,11.9594,5.50738,K7 V,9.7659229484,1.39,False,True,True,True,True,K,V
45704,STT 199,HIP 45836,561,530,-13.93851,11.62035,22.62343,F3V,3.8278362858,0.436,False,True,True,True,True,F,V
56122,STT 235,HIP 56290,504,502,-13.20941,1.60167,24.08692,F6V,3.2619246149,0.515,False,True,True,True,True,F,V
118760,STT 235B,Gl 431.1B,504,502,-13.20898,1.60054,24.08723,G3 V,4.9019246149,None,False,True,True,True,True,G,V
90879,STT 358AB,HIP 91159,241,470,5.10265,-32.32044,9.98867,G2VV COMP,3.5391440768,0.542,False,True,True,True,True,G,V
113086,STT 536,HIP 113445,268,100,29.43915,-8.08391,5.0306,G2V+...,3.9773567605,0.64,False,True,True,True,True,G,V
85900,STU 10B,HIP 86162,407,325,-0.17148,-1.66227,4.2083,M3.5VVAR,10.870487018,1.505,False,True,True,True,True,M,V
49832,SUB 4A,HIP 49973,683,358,-14.41619,7.33423,-5.44892,K7V,8.76911749,1.413,True,True,True,True,True,K,V
46945,SV Leonis Minoris,HIP 47080,523,345,-7.3268,5.3395,6.54119,G8IV-V,5.1579017245,0.77,False,True,True,True,True,G,V
55290,SZ Crateris,HIP 55454,772,560,-12.1543,2.06433,-4.59798,K4/K5V,7.9740679614,1.34,False,True,True,True,True,K,V
55196,SZ Ursae Majoris,HIP 55360,458,343,-3.66548,0.64384,8.29876,M1VVAR,9.5159761685,1.412,False,True,True,True,True,M,V
118599,Sigma 2 Ursae Majoris B,Gl 335  B,506,547,-5.87096,5.3603,18.85499,K2 V,6.8852116951,None,False,True,True,True,True,K,V
71059,Sigma Boötis,HIP 71284,416,413,-10.48395,-8.39008,7.67302,F3VWVAR,3.5231785014,0.364,False,True,True,True,True,F,V
11755,Sigma Ceti,HIP 11783,425,192,19.62445,15.34444,-6.78893,F5V,2.6802374849,0.454,True,True,True,True,True,F,V
79367,Sigma Coronae Borealis,HIP 79607,332,448,-7.98761,-16.14113,12.08302,F8V,3.5489756111,0.599,False,True,True,True,True,F,V
119076,Sigma Coronae Borealis B,HD 146362,332,448,-7.98722,-16.14156,12.08271,G1 V,5.0389756111,None,False,True,True,True,True,G,V
95800,Sigma Draconis,HIP 96100,401,323,0.78575,-1.84345,5.40729,K0V,5.8653706912,0.786,False,True,True,True,True,K,V
112576,Sigma Pegasi A,HIP 112935,263,93,25.3086,-7.68981,4.58579,F7IV,3.0156313854,0.487,False,True,True,True,True,F,V
79939,Sigma Serpentis,HIP 80179,158,454,-11.33294,-24.88917,0.49116,F0V,2.6350309353,0.338,False,True,True,True,True,F,V
109076,Smethells 102,HIP 109421,128,213,21.85439,-11.36045,-22.88993,K7V,7.6167048209,1.157,True,True,True,True,True,K,V
88935,Smethells 11,HIP 89211,81,577,0.50687,-9.39354,-8.9096,K7V,7.8175238712,1.297,True,True,True,True,True,K,V
115591,Smethells 137,HIP 115955,107,180,18.00965,-2.40534,-19.50893,K7V,8.0607353208,1.316,True,True,True,True,True,K,V
90873,Smethells 16,HIP 91154,83,308,1.61601,-10.25198,-18.89875,K3V,7.6716537215,1.152,True,True,True,True,True,K,V
119251,Smethells 25,Gl 737  B,64,2,1.75539,-6.84671,-10.47403,K5 V,9.4919802297,None,False,True,True,True,True,K,V
93930,Smethells 29,HIP 94225,126,314,4.15214,-12.9963,-14.71148,K7V,7.8478901683,1.318,True,True,True,True,True,K,V
94445,Smethells 34,HIP 94739,140,314,3.6049,-10.36463,-11.31932,K9V...,8.391473557,1.432,False,True,True,True,True,K,V
99383,Smethells 50,HIP 99701,85,597,2.41268,-3.64934,-4.39984,M0V,9.0064210296,1.431,True,True,True,True,True,M,V
99900,Smethells 51,HIP 100223,143,288,7.07721,-10.14297,-13.0003,K5V,7.4604452153,1.167,True,True,True,True,True,K,V
100992,Smethells 56,HIP 101317,124,268,13.6406,-17.43623,-24.33054,K5/M0V,7.374367918,None,False,True,True,True,True,K,V
101856,Smethells 63,HIP 102186,77,19,4.7743,-5.57462,-9.6335,K7V,8.414111423,1.324,True,True,True,True,True,K,V
106099,Smethells 83,HIP 106440,80,2,2.59993,-1.93146,-3.7268,M1V,10.1924468135,1.521,True,True,True,True,True,M,V
107180,Smethells 88,HIP 107522,103,251,8.49197,-5.58907,-16.08205,K7V,7.3732767828,1.322,False,True,True,True,True,K,V
0,Sol,Sol,414,312,0,0,0,G2V,4.85,0.656,True,True,True,True,True,G,V
16518,StKM 1-383,HIP 16560,515,157,19.92267,26.73363,4.36158,K7V:,8.5367048209,1.371,True,True,True,True,True,K,V
118409,TOK 9,Gl 225.2C,732,102,-0.02,12.8233,-7.71563,K5 V,7.4245323565,None,False,True,True,True,True,K,V
25598,TOK 94A,HIP 25662,597,142,3.82692,27.99146,6.28985,G0V,4.4022402586,0.582,True,True,True,True,True,G,V
96589,TRN 4,HIP 96895,324,537,5.9078,-12.41129,16.68988,G2V,4.3155586854,0.643,True,True,True,True,True,G,V
98366,TRN 5,HIP 98677,218,562,9.49377,-16.02581,5.19842,G7V,5.7178726889,0.714,True,True,True,True,True,G,V
112924,TW Piscis Austrini,HIP 113283,106,21,6.25816,-1.78277,-3.99777,K4VP,7.0653616829,1.094,False,True,True,True,True,K,V
112685,Tau 1 Gruis,HIP 113044,106,194,21.09846,-6.28681,-24.96967,G3IV,3.4184996417,0.621,True,True,True,True,True,G,V
67064,Tau Boötis,HIP 67275,449,403,-13.27745,-6.71181,4.67851,F7V,3.5349675684,0.508,False,True,True,True,True,F,V
8087,Tau Ceti,HIP 8102,404,292,3.15162,1.5386,-1.00165,G8V,5.6800996602,0.727,False,True,True,True,True,G,V
78880,Tau Coronae Borealis,HIP 79119,331,459,-12.98272,-24.66881,20.62011,K0III-IV,2.0299762802,1.015,False,True,True,True,True,K,V
104550,Tau Cygni,HIP 104887,290,584,12.37702,-10.87451,12.89269,F1IV,2.1371394831,0.393,False,True,True,True,True,F,V
119399,Tau Cygni B,Gl 822.1B,290,584,12.37766,-10.87553,12.89121,G0 V,4.8171394831,0.6,False,True,True,True,True,G,V
109077,Tau Piscis Austrini,HIP 109422,190,235,14.01675,-7.28567,-10.08269,F6V,3.5760791045,0.489,False,True,True,True,True,F,V
70275,Theta Boötis,HIP 70497,423,432,-7.25368,-5.32837,11.45876,F7V,3.2225699945,0.497,False,True,True,True,True,F,V
68715,Theta Centauri,HIP 68933,24,435,-12.80444,-7.89959,-11.07957,K0IIIB,0.7025805238,1.011,False,True,True,True,True,K,I
6523,Theta Ceti,HIP 6537,361,174,32.44516,12.45846,-4.99757,K0III,0.8726999248,1.065,False,True,True,True,True,K,I
96139,Theta Cygni,HIP 96441,324,533,4.86002,-10.85933,14.28992,F4V,3.1431039894,0.395,False,True,True,True,True,F,V
78291,Theta Draconis,HIP 78527,392,485,-5.37823,-9.49585,17.85367,F8IV-V,2.4066851526,0.528,False,True,True,True,True,F,V
104980,Theta Indi,HIP 105319,111,246,13.5789,-11.40772,-23.92286,A5V,2.020403459,0.191,False,True,True,True,True,A,V
109082,Theta Pegasi,HIP 109427,243,74,26.12438,-13.57096,3.19694,A2V,1.1626553032,0.086,False,True,True,True,True,A,V
12744,Theta Persei,HIP 12777,441,280,5.53175,4.81694,8.50636,F7V,3.8476818669,0.514,False,True,True,True,True,F,V
118169,Theta Persei B,Gl 107  B,441,280,5.53234,4.81575,8.50666,M1 V,9.8076818669,1.48,False,True,True,True,True,M,V
948,Theta Sculptoris,HIP 950,134,139,17.81337,0.91263,-12.5514,F3/F5V,3.5466967,0.459,False,True,True,True,True,F,V
46720,Theta Ursae Majoris,HIP 46853,530,543,-6.69761,5.00716,10.58051,F6IV,2.5205557768,0.475,True,True,True,True,True,F,V
6056,Tou 198,HIP 6069,372,220,14.37219,5.08146,1.46124,M2V:,10.0945659064,1.478,False,True,True,True,True,M,V
12824,Tou 449,HIP 12856,458,163,26.27424,23.09851,3.40616,K7V:,7.8504113537,1.095,False,True,True,True,True,K,V
15524,Tou 533,HIP 15563,494,161,18.5547,22.20778,4.30143,K7V:,7.3188602919,1.13,True,True,True,True,True,K,V
17454,Tou 578,HIP 17496,516,166,11.86237,17.72799,4.50273,K8V:,7.4376437007,1.179,True,True,True,True,True,K,V
39644,Tureis,HIP 39757,678,276,-9.25981,14.88447,-7.91661,F2MF5IIP,1.4095990872,0.458,False,True,True,True,True,F,I
72516,UBV 12933,HIP 72742,41,403,-18.09363,-16.91644,-23.76816,K2V,6.0217024231,0.913,True,True,True,True,True,K,V
3580,UBV 629,HIP 3588,82,86,11.68715,2.3672,-10.7026,K5V COMP SB,6.8662709129,1.251,True,True,True,True,True,K,V
37456,UBV 7459,HIP 37563,778,242,-7.35012,15.30625,-28.59437,G2IV,4.5606671405,0.637,False,True,True,True,True,G,V
40382,UBV 7892,HIP 40497,550,560,-9.51489,14.09169,26.2776,G8V,5.0123543125,0.75,False,True,True,True,True,G,V
51012,UBV 9638,HIP 51157,605,474,-23.6256,10.15159,12.90014,K1V,5.9353988389,0.837,True,True,True,True,True,K,V
23154,UGP 101,HIP 23208,635,166,8.99022,33.33885,-6.70182,K5V,7.0988842985,1.18,False,True,True,True,True,K,V
23652,UGP 106,HIP 23708,792,67,1.44907,6.01157,-9.72681,K7V,8.6715977167,1.386,True,True,True,True,True,K,V
24814,UGP 111,HIP 24874,667,167,4.06645,23.05683,-6.64284,K3V,6.7886807063,1.003,False,True,True,True,True,K,V
24825,UGP 112,HIP 24886,720,174,5.13692,29.18976,-17.92659,K2V,6.4822339194,0.96,True,True,True,True,True,K,V
25056,UGP 113,HIP 25119,617,166,3.22835,19.62008,0.90415,K3V,6.2652481537,0.98,False,True,True,True,True,K,V
25357,UGP 114,HIP 25421,725,144,2.21971,14.96084,-9.63713,K2/K3V,6.4316138255,0.946,False,True,True,True,True,K,V
25948,UGP 120,HIP 26013,699,178,3.54026,29.99729,-15.20821,K2V,6.4742566226,1.045,True,True,True,True,True,K,V
26477,UGP 123,HIP 26542,737,181,2.11504,22.66381,-18.01328,K5V,7.2359461312,1.043,True,True,True,True,True,K,V
26842,UGP 124,HIP 26907,617,159,2.3531,31.22512,1.46593,K1V,6.0689534153,0.887,False,True,True,True,True,K,V
27255,UGP 126,HIP 27323,758,185,0.76084,13.71961,-15.54434,M0V,8.1552351912,1.377,False,True,True,True,True,M,V
28849,UGP 133,HIP 28921,698,192,-0.77122,28.15123,-14.91462,K1V,6.4332646963,0.868,False,True,True,True,True,K,V
28892,UGP 136,HIP 28964,793,213,-0.37083,12.62633,-24.45586,K5V,7.2013269893,1.107,False,True,True,True,True,K,V
30039,UGP 139,HIP 30112,632,169,-2.46359,27.84935,1.10294,K7V,7.5957727409,1.273,True,True,True,True,True,K,V
30152,UGP 140,HIP 30225,681,198,-2.42008,25.65943,-10.52532,K2V,6.25668164,0.915,False,True,True,True,True,K,V
30906,UGP 141,HIP 30979,658,195,-3.66529,27.72548,-5.8472,K4V,6.8303402218,1.12,False,True,True,True,True,K,V
31780,UGP 145,HIP 31862,780,67,-1.27099,7.27608,-10.79127,K7V,9.2174554509,1.377,True,True,True,True,True,K,V
32950,UGP 150,HIP 33037,683,218,-6.66809,28.323,-12.4158,K2/K3V,6.4891224792,0.976,False,True,True,True,True,K,V
33761,UGP 151,HIP 33848,629,197,-7.45654,27.07401,3.41161,K2V,5.9019470907,0.863,True,True,True,True,True,K,V
33866,UGP 152,HIP 33955,630,247,-5.01875,17.87955,-2.2139,K5V,7.0205509205,1.078,False,True,True,True,True,K,V
35080,UGP 154,HIP 35173,648,230,-11.13265,32.25069,-2.18586,K2V,6.3406293521,1.01,True,True,True,True,True,K,V
36020,UGP 162,HIP 36121,663,250,-9.10671,22.98855,-6.98298,K4V,7.160864158,1.16,False,True,True,True,True,K,V
36821,UGP 164,HIP 36927,761,244,-6.2175,14.05557,-19.98863,K3IV-V,6.7717635494,1.049,False,True,True,True,True,K,V
38820,UGP 169,HIP 38931,611,295,-8.59656,15.19985,-0.24823,K5V,6.8392567184,1.065,False,True,True,True,True,K,V
118512,UGP 169,HD 65277,611,295,-8.59665,15.19981,-0.2477,K5 V,6.8492567184,1.04,False,True,True,True,True,K,V
38887,UGP 171,HIP 38998,668,285,-16.91459,29.63293,-8.07513,K0V,6.0857476059,0.869,True,True,True,True,True,K,V
39938,UGP 177,HIP 40051,737,270,-13.27957,20.66992,-22.75876,K2V,6.155449017,0.887,False,True,True,True,True,K,V
40125,UGP 178,HIP 40239,656,292,-11.528,17.55914,-5.2044,M0V,7.7036798426,1.393,True,True,True,True,True,M,V
41491,UGP 183,HIP 41609,677,314,-19.60359,25.79344,-9.21043,K1V,5.853050988,0.926,True,True,True,True,True,K,V
41677,UGP 184,HIP 41795,802,256,-7.79216,10.03642,-32.40474,K7V,7.98167813,1.296,True,True,True,True,True,K,V
42581,UGP 188,HIP 42697,742,284,-10.63795,12.44127,-15.22679,K2V,6.3629944909,0.904,False,True,True,True,True,K,V
43189,UGP 193,HIP 43310,716,310,-19.6897,21.60455,-18.53891,K7V,7.2437377092,1.091,True,True,True,True,True,K,V
44771,UGP 197,HIP 44899,725,307,-13.46041,12.45732,-12.76685,K7V,8.5639651983,1.316,True,True,True,True,True,K,V
45506,UGP 202,HIP 45637,785,288,-9.52723,8.12627,-19.8618,K7V,7.6665382004,1.185,True,True,True,True,True,K,V
45744,UGP 203,HIP 45876,690,356,-23.33297,19.36073,-9.27308,K3V,7.114308445,0.956,True,True,True,True,True,K,V
46493,UGP 209,HIP 46626,723,318,-13.01663,9.94576,-10.2777,K3/K4V,6.8778726889,0.985,True,True,True,True,True,K,V
48457,UGP 215,HIP 48594,790,302,-12.85208,7.83022,-24.78222,K2V,6.6884659718,0.953,False,True,True,True,True,K,V
8346,UGP 22,HIP 8361,395,182,28.24899,14.35015,-7.1818,K5V,7.1813430775,1.144,True,True,True,True,True,K,V
48813,UGP 220,HIP 48953,684,395,-24.94665,14.52076,-4.66643,K4V,7.5501305303,1.09,True,True,True,True,True,K,V
48987,UGP 222,HIP 49127,695,382,-21.92013,12.44931,-6.95539,K3V,6.562589418,1.016,True,True,True,True,True,K,V
49220,UGP 226,HIP 49359,750,346,-21.01671,11.58169,-19.65297,K3V,6.6419751657,1.014,True,True,True,True,True,K,V
51118,UGP 232,HIP 51263,727,386,-29.12329,12.31888,-14.25495,K5V,6.9592232119,1.17,True,True,True,True,True,K,V
51152,UGP 233,HIP 51297,733,381,-27.44105,11.54769,-15.40943,K1V,6.2332662668,0.813,True,True,True,True,True,K,V
52190,UGP 242,HIP 52341,774,343,-12.36159,4.38566,-9.7531,K7V,9.1230473632,1.46,False,True,True,True,True,K,V
52370,UGP 243,HIP 52521,752,373,-22.77943,7.80473,-15.98416,K3V,5.995380494,0.945,True,True,True,True,True,K,V
52623,UGP 246,HIP 52776,730,398,-28.76316,9.42564,-12.40564,K5V,7.3364771936,1.155,True,True,True,True,True,K,V
9533,UGP 25,HIP 9553,62,148,20.43127,12.12499,-20.61685,K2V,6.5314526396,1.02,True,True,True,True,True,K,V
54259,UGP 252,HIP 54418,753,394,-23.06541,5.31332,-12.72768,K7V,7.1732983501,1.237,True,True,True,True,True,K,V
54761,UGP 259,HIP 54922,750,412,-20.44351,4.08446,-8.89396,K4V,7.2431775188,1.108,True,True,True,True,True,K,V
9731,UGP 26,HIP 9753,414,180,27.52825,16.77221,-5.56329,K3V,6.9864771936,1.021,False,True,True,True,True,K,V
54958,UGP 264,HIP 55119,773,399,-15.25699,2.88815,-8.19158,M0V,8.5578499031,1.383,True,True,True,True,True,M,V
56321,UGP 269,HIP 56489,739,442,-25.92587,2.85729,-6.13778,K7V,8.2397081754,1.153,True,True,True,True,True,K,V
56669,UGP 271,HIP 56838,765,409,-27.85097,2.54295,-14.68013,K7V,7.5025545526,1.213,False,True,True,True,True,K,V
10313,UGP 28,HIP 10337,406,202,18.12241,11.90406,-8.40858,K7V,8.0073422779,1.346,False,True,True,True,True,K,V
58200,UGP 281,HIP 58374,775,430,-23.77881,0.18708,-10.54944,K3V,6.623916895,0.985,True,True,True,True,True,K,V
58277,UGP 283,HIP 58451,775,452,-19.51629,0.07107,-7.23977,K2V,6.3280149937,0.974,True,True,True,True,True,K,V
59599,UGP 287,HIP 59780,804,421,-17.21839,-1.16245,-10.40795,K5V,8.2182837997,1.383,False,True,True,True,True,K,V
10277,UGP 29,HIP 10301,23,159,14.15427,9.25499,-23.05926,K2V,6.0784781616,0.87,True,True,True,True,True,K,V
1529,UGP 3,HIP 1532,261,168,20.37576,1.70142,-3.59209,K7V,8.3138832316,1.318,True,True,True,True,True,K,V
10397,UGP 30,HIP 10421,33,157,17.55136,11.65061,-24.98355,K5V,7.1586071324,1.278,True,True,True,True,True,K,V
61259,UGP 301,HIP 61451,818,415,-17.54665,-2.74474,-12.38108,K4V,6.1627398112,1.024,False,True,True,True,True,K,V
61599,UGP 302,HIP 61792,4,293,-5.572,-0.97977,-26.26486,K5V,6.903881844,1.154,False,True,True,True,True,K,V
10518,UGP 31,HIP 10542,410,202,17.52502,11.79514,-6.96091,K3V,6.2041315128,1.033,False,True,True,True,True,K,V
63416,UGP 312,HIP 63618,833,487,-15.11979,-4.21772,-7.92454,K4V,7.1244161413,1.216,True,True,True,True,True,K,V
64092,UGP 315,HIP 64295,832,423,-21.87339,-6.96653,-16.10622,K3V,6.4909066942,0.982,True,True,True,True,True,K,V
65370,UGP 317,HIP 65574,831,447,-25.70747,-10.21243,-12.48577,K3V,6.3592770947,0.92,True,True,True,True,True,K,V
65397,UGP 318,HIP 65602,832,448,-24.62211,-9.8297,-11.96509,K3V,6.4015293618,0.911,True,True,True,True,True,K,V
66554,UGP 327,HIP 66765,13,511,-11.63555,-5.49184,-8.83091,K1V,5.9536125154,0.855,False,True,True,True,True,K,V
66675,UGP 329,HIP 66886,816,486,-21.86736,-10.48139,-0.71373,K7V,7.3155399372,1.186,True,True,True,True,True,K,V
10899,UGP 33,HIP 10925,39,137,16.15544,11.3872,-16.02485,K3/K4V,6.6419627519,1.031,False,True,True,True,True,K,V
10951,UGP 34,HIP 10977,73,137,21.52713,15.26938,-15.81689,K2/K3V,6.3794168049,0.918,True,True,True,True,True,K,V
69136,UGP 341,HIP 69357,19,471,-18.89191,-12.24186,-5.03659,K1V,6.1149455091,0.865,False,True,True,True,True,K,V
69948,UGP 348,HIP 70170,28,414,-17.05202,-12.09514,-17.78856,K3/K4V,6.8372958562,1.107,True,True,True,True,True,K,V
70534,UGP 351,HIP 70756,27,455,-25.76472,-19.4511,-9.32405,K4V,7.1681646344,1.125,True,True,True,True,True,K,V
71256,UGP 358,HIP 71481,39,445,-18.09408,-14.79424,-11.29974,K3V,6.2184313923,0.685,True,True,True,True,True,K,V
11538,UGP 36,HIP 11565,416,215,14.14063,10.75491,-6.45908,K4V,7.3972783602,1.12,False,True,True,True,True,K,V
72840,UGP 363,HIP 73066,50,436,-18.09637,-17.46296,-12.88409,K3V,6.7444028132,1.005,True,True,True,True,True,K,V
73560,UGP 369,HIP 73787,60,444,-23.32713,-24.3468,-11.3413,K4V,6.744304228,1.21,False,True,True,True,True,K,V
11731,UGP 37,HIP 11759,425,191,19.86771,15.48172,-6.87784,K2V,6.5859938698,0.935,True,True,True,True,True,K,V
75025,UGP 372,HIP 75253,89,466,-13.59528,-16.58244,-4.03646,K2V,6.2757492862,0.97,True,True,True,True,True,K,V
75038,UGP 373,HIP 75266,109,468,-16.09863,-19.6534,0.62954,K3V,6.2547236835,0.992,True,True,True,True,True,K,V
75313,UGP 377,HIP 75542,71,438,-13.59133,-17.08419,-10.98261,K3/K4V,6.8796781252,1.045,False,True,True,True,True,K,V
11711,UGP 38,HIP 11739,425,188,25.50158,19.83661,-11.7773,K7V,7.5579720109,1.253,True,True,True,True,True,K,V
75494,UGP 380,HIP 75722,95,468,-12.6255,-16.1894,-3.38296,K2V,5.9789188323,0.868,False,True,True,True,True,K,V
77673,UGP 386,HIP 77908,91,432,-11.84915,-19.45838,-11.11382,K5V,7.1802350377,1.234,False,True,True,True,True,K,V
78101,UGP 388,HIP 78336,130,449,-16.50613,-28.50493,-2.92583,K2V,6.4429089342,0.935,True,True,True,True,True,K,V
78160,UGP 390,HIP 78395,138,454,-15.74736,-27.35065,-0.99095,K7V,7.7832403169,1.244,True,True,True,True,True,K,V
78499,UGP 391,HIP 78738,119,446,-13.43384,-24.34357,-5.63124,G8V COMP,5.1757956066,0.75,False,True,True,True,True,G,V
78500,UGP 392,HIP 78739,120,442,-15.32835,-27.7804,-6.42634,K2V,5.4690895415,0.85,False,True,True,True,True,K,V
78827,UGP 398,HIP 79066,118,443,-13.00385,-24.56227,-6.48524,K3V,6.4228204875,0.963,True,True,True,True,True,K,V
12077,UGP 40,HIP 12110,420,210,15.14761,12.26761,-8.48407,K3V,6.7023365653,1.069,False,True,True,True,True,K,V
12078,UGP 41,HIP 12109,71,135,21.54294,17.44703,-14.23358,K2V,7.0018485855,1.06,True,True,True,True,True,K,V
80355,UGP 410,HIP 80597,165,449,-12.02104,-28.09462,0.4933,K7V,7.544066475,1.387,True,True,True,True,True,K,V
81218,UGP 415,HIP 81465,156,439,-11.63477,-31.25463,-2.92981,K5V,7.756176113,1.19,True,True,True,True,True,K,V
11823,UGP 42,HIP 11852,3,207,5.27442,4.15718,-21.54588,K4V,7.0725087502,1.045,True,True,True,True,True,K,V
119122,UGP 422,GJ 3982,67,334,-2.9667,-11.52722,-21.98457,K3 V,6.8502999566,1.04,False,True,True,True,True,K,V
83109,UGP 422,HIP 83363,67,334,-3.01781,-11.7266,-22.36479,K3V,6.7130675458,1.035,True,True,True,True,True,K,V
83119,UGP 423,HIP 83373,151,425,-8.61993,-33.56127,-7.29792,K2V,6.2343234619,0.89,True,True,True,True,True,K,V
83420,UGP 426,HIP 83676,168,432,-7.05619,-29.46912,-3.27425,K2V,6.3800311519,1.015,True,True,True,True,True,K,V
12319,UGP 43,HIP 12351,834,104,6.69744,5.57118,-14.04354,M0VE,8.3891357647,1.396,False,True,True,True,True,M,V
86395,UGP 439,HIP 86661,175,418,-2.49085,-32.4087,-5.19232,K3V,7.1529388476,1.05,True,True,True,True,True,K,V
87194,UGP 442,HIP 87464,181,417,-1.03023,-30.56902,-4.06005,K5V,7.4933951552,1.151,False,True,True,True,True,K,V
88686,UGP 444,HIP 88962,181,398,1.07909,-25.87128,-5.52202,K7V,8.3857349241,1.372,True,True,True,True,True,K,V
88684,UGP 445,HIP 88961,201,423,1.2142,-29.16281,-0.16663,K3V,6.6039367932,1.02,True,True,True,True,True,K,V
89758,UGP 451,HIP 90035,208,420,2.60664,-26.7213,0.80017,K7V,7.9744651811,1.258,False,True,True,True,True,K,V
89994,UGP 453,HIP 90272,200,415,3.63368,-32.97501,-0.99417,K3V,6.9849956584,0.99,True,True,True,True,True,K,V
